id,node_id,temperature,humidity,pressure,altitude,soil_moisture,created_at
6710,node_1,26.54,74.91444,1007.905,72.13291,36,2025-11-18 03:52:32.000+00
6711,node_2,27.41,72.34916,1007.154,50.28322,40,2025-11-18 03:52:37.000+00
6712,node_1,27.57,75.79967,1002.462,71.75607,34,2025-11-18 03:57:37.000+00
6713,node_2,27.23,75.01673,1006.004,48.95066,37,2025-11-18 03:57:42.000+00
6714,node_1,27.36,74.07875,1006.658,73.14906,32,2025-11-18 04:02:42.000+00
6715,node_2,26.66,75.30055,1002.682,45.07224,35,2025-11-18 04:02:47.000+00
6716,node_1,26.02,75.43898,1003.967,68.89555,32,2025-11-18 04:07:47.000+00
6717,node_2,27.21,73.61005,1005.884,49.40396,36,2025-11-18 04:07:52.000+00
6718,node_1,26.89,74.61859,1004.241,66.7849,35,2025-11-18 04:12:52.000+00
6719,node_2,26.87,74.22236,1003.72,52.29804,37,2025-11-18 04:12:57.000+00
6720,node_1,27.21,77.38975,1004.672,71.02443,31,2025-11-18 04:17:57.000+00
6721,node_2,26.9,78.39648,1003.957,50.38679,38,2025-11-18 04:18:02.000+00
6722,node_1,27.63,79.64865,1003.297,76.74062,30,2025-11-18 04:23:02.000+00
6723,node_2,26.94,73.53619,1005.468,48.31223,38,2025-11-18 04:23:07.000+00
6724,node_1,27.21,75.76654,1009.698,75.46072,31,2025-11-18 04:28:07.000+00
6725,node_2,27.58,74.58696,999.091,52.79979,41,2025-11-18 04:28:12.000+00
6726,node_1,26.82,72.7841,1002.703,70.03474,28,2025-11-18 04:33:12.000+00
6727,node_2,27.77,74.18925,1003.499,47.52207,38,2025-11-18 04:33:17.000+00
6728,node_1,27.45,76.19954,1004.849,67.67291,35,2025-11-18 04:38:17.000+00
6729,node_2,27.59,77.37301,1007.025,47.84399,40,2025-11-18 04:38:22.000+00
6730,node_1,27.72,74.51902,1007.545,77.02565,30,2025-11-18 04:43:22.000+00
6731,node_2,27.14,77.96556,1004.873,51.3767,37,2025-11-18 04:43:27.000+00
6732,node_1,27.56,77.87848,1002.337,68.47905,34,2025-11-18 04:48:27.000+00
6733,node_2,27.59,74.56904,1006.205,57.27052,36,2025-11-18 04:48:32.000+00
6734,node_1,28.1,76.98222,1005.841,73.95127,31,2025-11-18 04:53:32.000+00
6735,node_2,27.91,75.84831,1000.794,39.69181,34,2025-11-18 04:53:37.000+00
6736,node_1,27.48,74.26286,1005.414,68.94616,35,2025-11-18 04:58:37.000+00
6737,node_2,27.65,71.89633,1009.173,52.87799,34,2025-11-18 04:58:42.000+00
6738,node_1,27.56,74.87318,1005.447,69.8683,34,2025-11-18 05:03:42.000+00
6739,node_2,27.23,78.63561,1006.578,46.36834,40,2025-11-18 05:03:47.000+00
6740,node_1,27.93,74.25309,1007.692,64.60965,30,2025-11-18 05:08:47.000+00
6741,node_2,28.0,77.16558,1005.809,54.90689,38,2025-11-18 05:08:52.000+00
6742,node_1,28.25,73.42604,1005.102,71.37617,33,2025-11-18 05:13:52.000+00
6743,node_2,28.3,76.30195,1007.878,54.34435,37,2025-11-18 05:13:57.000+00
6744,node_1,28.01,74.19971,1003.745,73.07028,33,2025-11-18 05:18:57.000+00
6745,node_2,28.54,77.50404,1003.315,47.35074,36,2025-11-18 05:19:02.000+00
6746,node_1,27.06,76.35446,1003.603,72.19507,34,2025-11-18 05:24:02.000+00
6747,node_2,28.2,73.29986,1001.386,54.16398,39,2025-11-18 05:24:07.000+00
6748,node_1,27.86,76.16623,1006.915,68.83073,32,2025-11-18 05:29:07.000+00
6749,node_2,28.29,76.4578,1007.351,45.77707,37,2025-11-18 05:29:12.000+00
6750,node_1,28.25,73.32092,1003.072,69.37489,33,2025-11-18 05:34:12.000+00
6751,node_2,28.47,75.18642,1007.502,48.46135,36,2025-11-18 05:34:17.000+00
6752,node_1,28.19,78.8833,1004.635,64.2224,37,2025-11-18 05:39:17.000+00
6753,node_2,28.92,75.59279,1003.762,53.10857,36,2025-11-18 05:39:22.000+00
6754,node_1,27.94,76.34061,1004.083,70.38214,33,2025-11-18 05:44:22.000+00
6755,node_2,28.15,74.50974,1007.03,53.81116,35,2025-11-18 05:44:27.000+00
6756,node_1,28.1,74.53643,1002.616,68.90128,31,2025-11-18 05:49:27.000+00
6757,node_2,28.43,74.34184,1006.032,53.54732,32,2025-11-18 05:49:32.000+00
6758,node_1,28.34,76.27755,1001.751,67.57769,34,2025-11-18 05:54:32.000+00
6759,node_2,29.05,74.16755,1007.396,54.62539,36,2025-11-18 05:54:37.000+00
6760,node_1,28.92,74.05816,1006.537,68.81192,29,2025-11-18 05:59:37.000+00
6761,node_2,28.09,74.92905,1007.276,44.39507,35,2025-11-18 05:59:42.000+00
6762,node_1,28.0,79.13791,1002.744,68.50213,35,2025-11-18 06:04:42.000+00
6763,node_2,28.63,77.4244,1003.611,51.16764,36,2025-11-18 06:04:47.000+00
6764,node_1,29.2,75.70554,1004.279,68.92546,29,2025-11-18 06:09:47.000+00
6765,node_2,29.43,75.66693,1005.125,52.65253,36,2025-11-18 06:09:52.000+00
6766,node_1,28.78,79.52109,1003.696,66.67039,31,2025-11-18 06:14:52.000+00
6767,node_2,29.0,74.29462,1000.467,44.69322,37,2025-11-18 06:14:57.000+00
6768,node_1,28.9,76.92893,1002.933,71.75105,37,2025-11-18 06:19:57.000+00
6769,node_2,28.6,76.39513,1001.627,54.93951,39,2025-11-18 06:20:02.000+00
6770,node_1,29.38,76.66914,1004.788,68.43821,30,2025-11-18 06:25:02.000+00
6771,node_2,28.98,76.38263,1006.214,49.55767,38,2025-11-18 06:25:07.000+00
6772,node_1,28.47,76.95855,1006.543,71.45819,28,2025-11-18 06:30:07.000+00
6773,node_2,28.87,77.08666,1004.573,48.54012,38,2025-11-18 06:30:12.000+00
6774,node_1,29.04,76.15969,1004.817,71.4281,29,2025-11-18 06:35:12.000+00
6775,node_2,29.33,73.79288,1006.773,49.55977,35,2025-11-18 06:35:17.000+00
6776,node_1,29.18,75.70818,1007.3,72.88843,31,2025-11-18 06:40:17.000+00
6777,node_2,28.32,76.24318,1006.229,50.90556,36,2025-11-18 06:40:22.000+00
6778,node_1,28.68,75.13071,1005.045,71.9714,33,2025-11-18 06:45:22.000+00
6779,node_2,29.28,75.5806,1008.283,47.68144,41,2025-11-18 06:45:27.000+00
6780,node_1,29.36,74.78292,1007.881,68.12489,32,2025-11-18 06:50:27.000+00
6781,node_2,28.47,74.66788,1007.513,48.06026,37,2025-11-18 06:50:32.000+00
6782,node_1,28.79,73.9577,1001.479,71.30512,31,2025-11-18 06:55:32.000+00
6783,node_2,29.07,78.04659,1001.457,46.28937,37,2025-11-18 06:55:37.000+00
6784,node_1,29.51,78.78734,1007.382,76.39363,32,2025-11-18 07:00:37.000+00
6785,node_2,29.15,76.11792,1005.557,53.17509,39,2025-11-18 07:00:42.000+00
6786,node_1,29.2,74.1421,1009.122,68.03352,32,2025-11-18 07:05:42.000+00
6787,node_2,29.19,74.88482,1002.592,49.71884,38,2025-11-18 07:05:47.000+00
6788,node_1,29.17,77.7876,1004.465,66.5616,30,2025-11-18 07:10:47.000+00
6789,node_2,29.54,77.97397,1006.223,47.83485,37,2025-11-18 07:10:52.000+00
6790,node_1,29.08,75.47001,1007.654,72.95595,30,2025-11-18 07:15:52.000+00
6791,node_2,28.81,73.45614,1003.885,48.5238,40,2025-11-18 07:15:57.000+00
6792,node_1,29.52,75.32242,1007.01,70.46029,32,2025-11-18 07:20:57.000+00
6793,node_2,30.24,75.35481,1007.024,60.0058,35,2025-11-18 07:21:02.000+00
6794,node_1,29.16,78.26541,1008.132,73.25011,33,2025-11-18 07:26:02.000+00
6795,node_2,29.45,75.70773,1005.869,51.16151,39,2025-11-18 07:26:07.000+00
6796,node_1,29.39,76.48084,1001.918,69.20877,32,2025-11-18 07:31:07.000+00
6797,node_2,29.39,78.86818,1000.942,53.09254,35,2025-11-18 07:31:12.000+00
6798,node_1,29.71,76.86741,1004.836,70.61707,34,2025-11-18 07:36:12.000+00
6799,node_2,28.98,75.46037,1005.854,48.37622,39,2025-11-18 07:36:17.000+00
6800,node_1,29.02,74.26938,1006.07,69.57169,33,2025-11-18 07:41:17.000+00
6801,node_2,29.64,73.98772,1004.161,47.99095,39,2025-11-18 07:41:22.000+00
6802,node_1,30.66,73.68124,1006.694,65.55362,31,2025-11-18 07:46:22.000+00
6803,node_2,29.72,75.09803,1003.455,47.74455,35,2025-11-18 07:46:27.000+00
6804,node_1,29.94,77.00078,1006.116,66.61116,29,2025-11-18 07:51:27.000+00
6805,node_2,29.82,75.14743,1004.015,48.37094,41,2025-11-18 07:51:32.000+00
6806,node_1,29.96,75.21042,1007.869,70.32263,30,2025-11-18 07:56:32.000+00
6807,node_2,29.59,72.10119,1007.673,50.95839,35,2025-11-18 07:56:37.000+00
6808,node_1,29.28,77.32744,1005.695,65.1277,35,2025-11-18 08:01:37.000+00
6809,node_2,29.9,75.16107,1006.958,55.5367,38,2025-11-18 08:01:42.000+00
6810,node_1,30.39,76.13221,1004.095,73.96493,33,2025-11-18 08:06:42.000+00
6811,node_2,30.41,77.83567,1005.924,41.9264,39,2025-11-18 08:06:47.000+00
6812,node_1,29.39,74.45842,1004.81,73.32899,33,2025-11-18 08:11:47.000+00
6813,node_2,30.19,76.24419,1003.107,48.7449,40,2025-11-18 08:11:52.000+00
6814,node_1,29.76,74.86013,1009.312,70.94078,33,2025-11-18 08:16:52.000+00
6815,node_2,30.13,75.19485,1005.914,51.57226,34,2025-11-18 08:16:57.000+00
6816,node_1,31.1,78.15456,1005.362,77.81548,32,2025-11-18 08:21:57.000+00
6817,node_2,29.59,76.4827,1004.389,51.81347,36,2025-11-18 08:22:02.000+00
6818,node_1,29.98,74.10036,1003.709,72.94776,33,2025-11-18 08:27:02.000+00
6819,node_2,30.26,76.51574,1007.01,49.83369,39,2025-11-18 08:27:07.000+00
6820,node_1,29.71,75.06181,1006.447,68.02921,32,2025-11-18 08:32:07.000+00
6821,node_2,30.99,76.48879,1000.021,52.52111,39,2025-11-18 08:32:12.000+00
6822,node_1,30.38,75.56415,1003.04,68.2198,32,2025-11-18 08:37:12.000+00
6823,node_2,30.84,77.52923,1004.745,51.16591,37,2025-11-18 08:37:17.000+00
6824,node_1,30.11,75.32387,1000.396,61.69247,32,2025-11-18 08:42:17.000+00
6825,node_2,30.21,72.30727,1005.118,49.42057,38,2025-11-18 08:42:22.000+00
6826,node_1,30.17,76.55628,1004.431,67.9071,35,2025-11-18 08:47:22.000+00
6827,node_2,31.07,73.01559,1008.054,49.84132,36,2025-11-18 08:47:27.000+00
6828,node_1,30.94,70.89594,1005.877,66.72111,35,2025-11-18 08:52:27.000+00
6829,node_2,30.13,77.07015,1006.009,46.95994,38,2025-11-18 08:52:32.000+00
6830,node_1,30.49,77.43205,1004.051,71.76416,30,2025-11-18 08:57:32.000+00
6831,node_2,30.63,76.25482,1002.193,47.2281,40,2025-11-18 08:57:37.000+00
6832,node_1,30.93,73.25226,1007.058,68.45416,31,2025-11-18 09:02:37.000+00
6833,node_2,30.74,77.79376,1004.392,50.23547,42,2025-11-18 09:02:42.000+00
6834,node_1,30.47,77.43172,1006.573,69.82431,32,2025-11-18 09:07:42.000+00
6835,node_2,30.2,74.1955,1006.351,47.08101,35,2025-11-18 09:07:47.000+00
6836,node_1,30.66,77.56369,1004.499,70.82122,30,2025-11-18 09:12:47.000+00
6837,node_2,30.98,73.35525,1003.95,45.43457,34,2025-11-18 09:12:52.000+00
6838,node_1,30.14,77.43,1005.13,71.15079,31,2025-11-18 09:17:52.000+00
6839,node_2,30.45,75.44508,1007.694,51.43273,36,2025-11-18 09:17:57.000+00
6840,node_1,30.23,74.43831,1004.926,67.26497,31,2025-11-18 09:22:57.000+00
6841,node_2,30.51,75.37617,1004.27,51.19738,38,2025-11-18 09:23:02.000+00
6842,node_1,30.04,75.89993,1004.607,66.18112,32,2025-11-18 09:28:02.000+00
6843,node_2,30.94,75.70886,1006.831,49.73238,39,2025-11-18 09:28:07.000+00
6844,node_1,30.03,77.33323,1006.629,70.76411,33,2025-11-18 09:33:07.000+00
6845,node_2,30.42,71.06651,1003.599,54.24135,40,2025-11-18 09:33:12.000+00
6846,node_1,30.68,75.82427,1006.195,72.60501,32,2025-11-18 09:38:12.000+00
6847,node_2,30.74,73.98486,1007.368,45.26327,38,2025-11-18 09:38:17.000+00
6848,node_1,30.82,75.01716,1004.613,68.56647,32,2025-11-18 09:43:17.000+00
6849,node_2,30.95,73.78471,1002.638,45.41996,37,2025-11-18 09:43:22.000+00
6850,node_1,30.59,74.13592,1003.723,70.97324,32,2025-11-18 09:48:22.000+00
6851,node_2,31.67,74.93386,1004.171,49.00325,39,2025-11-18 09:48:27.000+00
6852,node_1,30.78,72.14308,1006.862,68.69184,32,2025-11-18 09:53:27.000+00
6853,node_2,30.45,76.59013,1006.312,46.00076,37,2025-11-18 09:53:32.000+00
6854,node_1,30.57,71.76444,1002.589,68.8066,33,2025-11-18 09:58:32.000+00
6855,node_2,30.43,75.346,1005.619,51.76891,37,2025-11-18 09:58:37.000+00
6856,node_1,31.1,73.36336,1004.154,65.75462,31,2025-11-18 10:03:37.000+00
6857,node_2,31.01,75.7565,1004.826,50.82213,36,2025-11-18 10:03:42.000+00
6858,node_1,30.75,71.20221,1004.923,65.35531,31,2025-11-18 10:08:42.000+00
6859,node_2,31.03,75.23546,1004.065,51.2992,40,2025-11-18 10:08:47.000+00
6860,node_1,31.31,74.34202,1005.926,70.56163,36,2025-11-18 10:13:47.000+00
6861,node_2,31.73,75.7533,1004.098,47.49804,37,2025-11-18 10:13:52.000+00
6862,node_1,31.15,72.42994,1002.949,69.50043,35,2025-11-18 10:18:52.000+00
6863,node_2,31.3,76.04241,1002.497,46.16211,37,2025-11-18 10:18:57.000+00
6864,node_1,29.88,74.81359,1002.288,68.55488,30,2025-11-18 10:23:57.000+00
6865,node_2,31.25,73.35118,1004.793,47.07328,38,2025-11-18 10:24:02.000+00
6866,node_1,31.56,71.29744,1006.545,67.15034,33,2025-11-18 10:29:02.000+00
6867,node_2,31.38,74.81265,1007.787,49.83019,36,2025-11-18 10:29:07.000+00
6868,node_1,31.44,72.54105,1007.499,66.496,32,2025-11-18 10:34:07.000+00
6869,node_2,31.21,72.66887,1003.007,51.03314,35,2025-11-18 10:34:12.000+00
6870,node_1,31.04,72.76884,1004.395,76.06536,34,2025-11-18 10:39:12.000+00
6871,node_2,30.92,77.5188,1003.237,52.66476,36,2025-11-18 10:39:17.000+00
6872,node_1,31.74,73.87192,1004.96,70.66115,32,2025-11-18 10:44:17.000+00
6873,node_2,31.59,71.07683,1008.46,48.8706,37,2025-11-18 10:44:22.000+00
6874,node_1,30.96,75.73471,1003.491,72.28342,33,2025-11-18 10:49:22.000+00
6875,node_2,31.27,75.56479,1007.552,51.90002,35,2025-11-18 10:49:27.000+00
6876,node_1,31.14,71.67905,1005.612,72.47168,33,2025-11-18 10:54:27.000+00
6877,node_2,31.64,71.92819,1003.421,47.73735,38,2025-11-18 10:54:32.000+00
6878,node_1,31.13,72.38754,1003.077,72.24547,31,2025-11-18 10:59:32.000+00
6879,node_2,31.22,73.37965,1004.553,46.58975,38,2025-11-18 10:59:37.000+00
6880,node_1,30.5,74.89314,1000.792,66.63927,33,2025-11-18 11:04:37.000+00
6881,node_2,32.08,71.01775,1005.059,52.88448,37,2025-11-18 11:04:42.000+00
6882,node_1,31.12,74.37268,1007.4,73.85421,33,2025-11-18 11:09:42.000+00
6883,node_2,31.99,74.14725,1002.962,49.20618,37,2025-11-18 11:09:47.000+00
6884,node_1,30.61,70.42259,1004.094,66.69813,32,2025-11-18 11:14:47.000+00
6885,node_2,31.75,71.70954,1001.093,50.73446,37,2025-11-18 11:14:52.000+00
6886,node_1,31.01,72.58789,1004.598,72.69309,37,2025-11-18 11:19:52.000+00
6887,node_2,31.39,70.61431,1002.516,48.82548,39,2025-11-18 11:19:57.000+00
6888,node_1,31.33,69.85717,1003.359,67.81713,32,2025-11-18 11:24:57.000+00
6889,node_2,31.62,74.43543,1005.179,48.13604,37,2025-11-18 11:25:02.000+00
6890,node_1,31.38,70.45185,1005.464,68.98003,33,2025-11-18 11:30:02.000+00
6891,node_2,31.39,76.38845,1005.875,47.37754,38,2025-11-18 11:30:07.000+00
6892,node_1,31.92,75.02141,1004.079,68.79914,28,2025-11-18 11:35:07.000+00
6893,node_2,32.23,70.15608,1005.672,49.86852,39,2025-11-18 11:35:12.000+00
6894,node_1,30.66,71.19916,1001.755,73.44684,33,2025-11-18 11:40:12.000+00
6895,node_2,30.78,72.57487,1002.879,49.66292,35,2025-11-18 11:40:17.000+00
6896,node_1,31.39,71.44339,1001.216,68.80152,34,2025-11-18 11:45:17.000+00
6897,node_2,31.36,72.55968,1005.877,49.22834,38,2025-11-18 11:45:22.000+00
6898,node_1,31.29,74.54429,1006.259,72.75362,28,2025-11-18 11:50:22.000+00
6899,node_2,30.97,70.54112,1001.805,53.0318,38,2025-11-18 11:50:27.000+00
6900,node_1,31.56,73.01408,1004.566,66.67656,34,2025-11-18 11:55:27.000+00
6901,node_2,31.7,71.02275,1008.329,50.96857,35,2025-11-18 11:55:32.000+00
6902,node_1,30.85,72.97356,1004.729,69.84608,32,2025-11-18 12:00:32.000+00
6903,node_2,30.91,70.4692,1007.743,47.66656,37,2025-11-18 12:00:37.000+00
6904,node_1,31.6,72.89114,1005.911,76.86491,30,2025-11-18 12:05:37.000+00
6905,node_2,32.06,75.34666,1003.465,49.62555,42,2025-11-18 12:05:42.000+00
6906,node_1,31.12,71.3837,1006.862,72.7795,31,2025-11-18 12:10:42.000+00
6907,node_2,31.1,72.45784,999.702,48.3364,41,2025-11-18 12:10:47.000+00
6908,node_1,31.49,72.05307,1008.236,73.25385,33,2025-11-18 12:15:47.000+00
6909,node_2,31.59,73.27137,1000.05,54.6411,36,2025-11-18 12:15:52.000+00
6910,node_1,30.94,70.68356,1005.781,69.04522,32,2025-11-18 12:20:52.000+00
6911,node_2,32.35,74.3175,1009.092,45.17726,34,2025-11-18 12:20:57.000+00
6912,node_1,32.47,73.12353,1003.613,70.33109,30,2025-11-18 12:25:57.000+00
6913,node_2,31.65,73.12449,1004.736,55.83167,36,2025-11-18 12:26:02.000+00
6914,node_1,31.24,69.66615,1001.346,69.97534,31,2025-11-18 12:31:02.000+00
6915,node_2,31.12,67.79748,1007.198,52.50662,37,2025-11-18 12:31:07.000+00
6916,node_1,32.02,73.1833,1006.036,69.49922,34,2025-11-18 12:36:07.000+00
6917,node_2,32.0,72.07397,1005.741,48.78689,35,2025-11-18 12:36:12.000+00
6918,node_1,31.96,69.71536,1003.251,68.21814,32,2025-11-18 12:41:12.000+00
6919,node_2,31.25,70.86819,1003.849,48.09892,37,2025-11-18 12:41:17.000+00
6920,node_1,31.66,72.09192,1006.081,68.05953,33,2025-11-18 12:46:17.000+00
6921,node_2,31.25,71.61418,1005.093,47.2454,40,2025-11-18 12:46:22.000+00
6922,node_1,31.24,71.13545,1003.666,69.26678,30,2025-11-18 12:51:22.000+00
6923,node_2,31.05,70.67762,1002.113,50.70733,35,2025-11-18 12:51:27.000+00
6924,node_1,30.94,70.00356,1002.316,67.8896,33,2025-11-18 12:56:27.000+00
6925,node_2,30.76,71.14016,1004.725,47.21305,36,2025-11-18 12:56:32.000+00
6926,node_1,31.11,69.97457,1004.304,68.33815,35,2025-11-18 13:01:32.000+00
6927,node_2,31.82,73.70346,1002.728,50.20632,39,2025-11-18 13:01:37.000+00
6928,node_1,31.31,68.4513,1005.62,65.16955,32,2025-11-18 13:06:37.000+00
6929,node_2,31.79,71.64702,1005.644,46.94926,39,2025-11-18 13:06:42.000+00
6930,node_1,32.03,69.22683,1010.229,67.7541,34,2025-11-18 13:11:42.000+00
6931,node_2,31.0,72.41524,1007.214,58.58342,36,2025-11-18 13:11:47.000+00
6932,node_1,32.02,70.17929,1004.95,70.11607,28,2025-11-18 13:16:47.000+00
6933,node_2,30.89,72.20085,1005.074,53.34344,38,2025-11-18 13:16:52.000+00
6934,node_1,31.1,69.89816,1003.403,72.49616,29,2025-11-18 13:21:52.000+00
6935,node_2,30.92,67.0752,1007.581,49.42585,39,2025-11-18 13:21:57.000+00
6936,node_1,31.72,69.49838,1008.312,71.43464,32,2025-11-18 13:26:57.000+00
6937,node_2,31.61,69.65415,1002.581,44.66679,38,2025-11-18 13:27:02.000+00
6938,node_1,31.15,69.01738,1005.964,70.65944,29,2025-11-18 13:32:02.000+00
6939,node_2,31.37,69.62669,1006.394,52.84117,36,2025-11-18 13:32:07.000+00
6940,node_1,31.87,71.72933,1007.07,65.44768,30,2025-11-18 13:37:07.000+00
6941,node_2,31.65,70.54583,1005.858,52.98729,39,2025-11-18 13:37:12.000+00
6942,node_1,30.46,70.2895,1003.623,69.98269,32,2025-11-18 13:42:12.000+00
6943,node_2,31.75,69.03784,1004.326,53.95444,33,2025-11-18 13:42:17.000+00
6944,node_1,30.59,70.82872,1004.383,68.55615,31,2025-11-18 13:47:17.000+00
6945,node_2,32.18,72.05182,1002.991,50.38498,41,2025-11-18 13:47:22.000+00
6946,node_1,30.8,71.76349,1005.06,64.29802,34,2025-11-18 13:52:22.000+00
6947,node_2,30.63,71.94829,1003.796,53.66216,36,2025-11-18 13:52:27.000+00
6948,node_1,31.04,72.91892,1003.76,70.93048,33,2025-11-18 13:57:27.000+00
6949,node_2,30.93,68.91895,1003.567,50.16839,35,2025-11-18 13:57:32.000+00
6950,node_1,31.58,72.18368,1003.253,69.60519,32,2025-11-18 14:02:32.000+00
6951,node_2,30.8,75.11097,1005.685,56.09264,38,2025-11-18 14:02:37.000+00
6952,node_1,31.04,71.46294,1005.964,68.18639,33,2025-11-18 14:07:37.000+00
6953,node_2,30.91,70.46983,1005.427,49.19311,38,2025-11-18 14:07:42.000+00
6954,node_1,31.41,69.47657,1004.613,71.69367,30,2025-11-18 14:12:42.000+00
6955,node_2,31.66,70.46048,1002.785,52.33351,36,2025-11-18 14:12:47.000+00
6956,node_1,30.69,70.13308,1005.318,71.17907,35,2025-11-18 14:17:47.000+00
6957,node_2,30.27,68.46979,1005.538,51.32397,36,2025-11-18 14:17:52.000+00
6958,node_1,30.53,69.92022,1006.123,69.72601,33,2025-11-18 14:22:52.000+00
6959,node_2,31.1,71.80619,1008.836,45.55388,37,2025-11-18 14:22:57.000+00
6960,node_1,31.01,69.24803,1004.708,70.242,34,2025-11-18 14:27:57.000+00
6961,node_2,31.06,68.53634,1000.238,48.77769,33,2025-11-18 14:28:02.000+00
6962,node_1,30.75,70.98201,1005.679,70.49959,30,2025-11-18 14:33:02.000+00
6963,node_2,31.38,71.43992,1001.677,51.22547,37,2025-11-18 14:33:07.000+00
6964,node_1,29.55,69.24855,1003.794,69.76231,34,2025-11-18 14:38:07.000+00
6965,node_2,30.57,72.00647,1004.467,48.22904,33,2025-11-18 14:38:12.000+00
6966,node_1,31.12,71.791,1000.128,71.51775,33,2025-11-18 14:43:12.000+00
6967,node_2,30.66,65.71768,1004.416,48.3352,39,2025-11-18 14:43:17.000+00
6968,node_1,30.89,69.91859,1004.889,67.64581,31,2025-11-18 14:48:17.000+00
6969,node_2,30.66,68.85299,1002.952,51.54309,36,2025-11-18 14:48:22.000+00
6970,node_1,30.76,69.39016,1005.832,70.60326,32,2025-11-18 14:53:22.000+00
6971,node_2,30.73,69.48971,1006.938,46.4239,36,2025-11-18 14:53:27.000+00
6972,node_1,30.11,70.51463,1003.018,69.98117,32,2025-11-18 14:58:27.000+00
6973,node_2,30.73,70.74166,1005.315,50.92221,37,2025-11-18 14:58:32.000+00
6974,node_1,30.43,68.30019,1007.163,67.71974,29,2025-11-18 15:03:32.000+00
6975,node_2,30.93,69.33316,1003.378,52.20182,38,2025-11-18 15:03:37.000+00
6976,node_1,30.24,67.70375,1002.566,66.47361,32,2025-11-18 15:08:37.000+00
6977,node_2,30.6,71.31246,1006.45,55.4249,41,2025-11-18 15:08:42.000+00
6978,node_1,30.06,71.29425,1003.601,66.94366,32,2025-11-18 15:13:42.000+00
6979,node_2,30.21,67.33888,1005.99,51.56545,34,2025-11-18 15:13:47.000+00
6980,node_1,30.72,70.57984,1004.09,70.98781,35,2025-11-18 15:18:47.000+00
6981,node_2,29.83,69.61563,1002.789,47.38243,40,2025-11-18 15:18:52.000+00
6982,node_1,30.94,68.76265,1004.26,71.30982,32,2025-11-18 15:23:52.000+00
6983,node_2,30.4,68.92376,1005.496,53.69469,34,2025-11-18 15:23:57.000+00
6984,node_1,30.07,66.98191,1004.219,71.18683,33,2025-11-18 15:28:57.000+00
6985,node_2,30.86,70.4255,1003.233,54.68286,37,2025-11-18 15:29:02.000+00
6986,node_1,29.65,67.25731,1004.874,74.16497,32,2025-11-18 15:34:02.000+00
6987,node_2,30.13,68.79065,1000.279,46.28444,38,2025-11-18 15:34:07.000+00
6988,node_1,30.64,65.44275,1002.501,71.26477,29,2025-11-18 15:39:07.000+00
6989,node_2,29.8,70.82453,1005.719,40.24391,36,2025-11-18 15:39:12.000+00
6990,node_1,29.03,69.34341,1005.605,64.95451,34,2025-11-18 15:44:12.000+00
6991,node_2,29.53,69.02636,1005.898,46.14546,40,2025-11-18 15:44:17.000+00
6992,node_1,29.62,70.32385,1004.502,75.95581,33,2025-11-18 15:49:17.000+00
6993,node_2,30.11,69.46956,1003.719,50.28863,38,2025-11-18 15:49:22.000+00
6994,node_1,29.62,68.58559,1005.634,66.38563,31,2025-11-18 15:54:22.000+00
6995,node_2,29.97,68.55874,1003.169,51.50818,36,2025-11-18 15:54:27.000+00
6996,node_1,29.12,69.81234,1005.775,70.687,30,2025-11-18 15:59:27.000+00
6997,node_2,30.28,70.08842,1001.968,48.1726,38,2025-11-18 15:59:32.000+00
6998,node_1,30.5,69.91853,1004.569,69.1908,36,2025-11-18 16:04:32.000+00
6999,node_2,30.43,68.93998,1003.191,52.72557,35,2025-11-18 16:04:37.000+00
7000,node_1,28.98,70.30192,1007.62,67.45132,29,2025-11-18 16:09:37.000+00
7001,node_2,29.56,72.0544,1007.571,47.53583,36,2025-11-18 16:09:42.000+00
7002,node_1,30.08,69.42661,1002.867,70.60938,34,2025-11-18 16:14:42.000+00
7003,node_2,30.37,68.52566,1004.775,45.61078,36,2025-11-18 16:14:47.000+00
7004,node_1,30.0,69.31822,1004.311,69.60551,32,2025-11-18 16:19:47.000+00
7005,node_2,29.65,67.81947,1006.284,46.68508,38,2025-11-18 16:19:52.000+00
7006,node_1,30.15,68.74122,1004.543,71.51848,35,2025-11-18 16:24:52.000+00
7007,node_2,30.06,68.01717,1003.953,53.125,36,2025-11-18 16:24:57.000+00
7008,node_1,29.33,65.90763,1004.931,71.47352,31,2025-11-18 16:29:57.000+00
7009,node_2,29.37,67.00147,1005.759,47.65852,37,2025-11-18 16:30:02.000+00
7010,node_1,29.31,66.80634,1004.403,64.29859,32,2025-11-18 16:35:02.000+00
7011,node_2,29.74,67.04466,1002.269,45.51957,38,2025-11-18 16:35:07.000+00
7012,node_1,29.66,68.8925,1004.499,76.24164,33,2025-11-18 16:40:07.000+00
7013,node_2,30.04,69.0943,1004.596,50.78405,35,2025-11-18 16:40:12.000+00
7014,node_1,29.5,70.37866,1004.747,69.78376,35,2025-11-18 16:45:12.000+00
7015,node_2,29.6,69.65832,1004.661,50.32156,39,2025-11-18 16:45:17.000+00
7016,node_1,29.58,64.70383,1004.977,67.21075,31,2025-11-18 16:50:17.000+00
7017,node_2,30.09,67.9981,1003.656,44.84852,39,2025-11-18 16:50:22.000+00
7018,node_1,29.52,68.99536,1001.96,70.85949,34,2025-11-18 16:55:22.000+00
7019,node_2,28.91,70.70139,1004.682,50.03005,34,2025-11-18 16:55:27.000+00
